YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2023,48,482928,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2019,1
2023,48,482929,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2017,1
2023,48,482929,2,2,2,2,1,1,2,2,2,2,2,4,2,3,2015,1
2023,48,482930,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2023,48,482930,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2004,1
2023,48,482931,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2013,1
2023,48,482932,1,2,2,2,2,6,1,1,1,1,1,4,1,3,2014,1
2023,48,482933,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2001,1
2023,48,482933,2,2,2,2,2,2,4,2,2,2,2,4,2,3,2006,1
2023,48,482934,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2023,48,482935,1,2,2,2,2,2,2,2,1,1,1,4,2,3,2015,1
2023,48,482936,1,2,2,2,1,7,7,2,4,1,2,1,1,3,2016,1
2023,48,482937,1,2,2,2,1,7,2,2,4,1,1,1,1,3,2008,1
2023,48,482938,1,2,2,2,1,7,2,2,4,1,2,1,1,3,1996,1
2023,48,482939,1,2,2,2,2,3,2,2,1,1,2,4,1,3,2013,1
2023,48,482940,1,2,2,2,2,6,3,2,1,1,2,4,2,3,2013,1
2023,48,482940,2,2,2,2,2,7,2,2,4,2,2,2,2,3,2019,1
2023,48,482941,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2016,1
2023,48,482942,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2006,1
2023,48,482943,1,2,1,2,1,7,2,2,4,1,2,1,2,3,2020,1
2023,48,482944,1,2,2,2,2,1,4,2,3,3,3,4,2,3,2012,1
2023,48,482944,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2002,2
2023,48,482944,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2015,1
2023,48,482945,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2006,1
2023,48,482946,1,2,2,2,2,6,2,1,1,1,1,4,2,3,2016,1
2023,48,482947,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1
2023,48,482948,1,2,2,2,1,1,7,1,1,1,2,4,1,3,2017,1
2023,48,482949,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2023,1
2023,48,482950,1,2,2,2,2,1,2,2,3,3,3,4,2,3,9999,1
2023,48,482951,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1
2023,48,482952,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2005,1
2023,48,482952,2,2,2,2,2,1,3,2,3,3,3,4,2,3,2002,1
2023,48,482953,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2010,2
2023,48,482954,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2019,1
2023,48,482954,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,1
2023,48,482955,1,2,2,2,2,4,5,2,1,1,2,4,2,3,2008,1
2023,48,482955,2,2,2,2,2,6,4,2,3,3,3,4,2,3,1987,1
2023,48,482956,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1
2023,48,482957,1,2,1,2,2,6,2,2,1,1,2,4,1,3,2022,1
2023,48,482958,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2014,2
2023,48,482959,1,2,2,2,1,2,7,1,1,1,2,4,2,3,2005,1
2023,48,482960,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2021,1
2023,48,482962,1,2,2,2,2,4,2,2,2,2,2,4,2,3,2007,1
2023,48,482963,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2015,1
2023,48,482963,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2023,48,482964,1,2,1,2,1,7,2,2,4,2,2,3,2,3,2011,1
2023,48,482965,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2015,1
2023,48,482966,1,2,2,2,2,2,2,1,1,1,2,4,2,3,2014,1
2023,48,482966,2,2,2,2,2,6,3,2,1,1,2,4,2,3,2020,1
2023,48,482967,1,2,2,2,1,3,3,2,1,1,2,4,2,3,2002,1
2023,48,482968,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2019,1
2023,48,482968,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2021,1
2023,48,482968,3,2,2,2,2,1,4,2,1,1,2,4,2,3,2024,1
2023,48,482968,4,2,2,2,2,2,4,2,1,1,2,4,2,3,2018,1
2023,48,482969,1,2,2,2,1,2,1,1,2,2,2,4,1,3,2012,1
2023,48,482970,1,2,2,2,1,2,5,2,1,1,2,4,2,3,2011,1
2023,48,482970,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2023,48,482970,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1
2023,48,482971,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2020,1
2023,48,482971,2,2,1,2,2,1,3,2,1,1,2,4,2,3,2021,1
2023,48,482972,1,2,2,1,1,1,2,2,1,1,2,4,1,3,2010,1
2023,48,482973,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2016,1
2023,48,482974,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2009,1
2023,48,482974,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,482975,1,2,1,2,2,2,2,2,1,1,2,4,1,3,2009,1
2023,48,482976,1,2,2,2,2,7,1,2,4,2,2,3,2,3,2005,1
2023,48,482977,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,48,482978,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2008,1
2023,48,482978,2,2,2,2,2,6,2,2,1,1,1,4,2,3,1994,1
2023,48,482979,1,1,2,2,2,2,2,2,2,2,2,4,2,3,2005,1
2023,48,482979,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2020,1
2023,48,482980,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2020,1
2023,48,482980,2,2,2,2,1,6,2,1,1,1,2,4,2,3,2022,1
2023,48,482981,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2010,1
2023,48,482981,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2007,1
2023,48,482982,1,2,2,2,1,2,2,1,1,1,2,4,2,3,2020,1
2023,48,482982,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2023,1
2023,48,482983,1,2,2,2,1,2,5,2,2,2,2,4,2,3,2021,1
2023,48,482983,2,2,2,2,2,6,2,1,1,1,1,4,2,3,2000,1
2023,48,482983,3,2,2,2,2,3,5,2,1,1,2,4,2,3,2020,1
2023,48,482984,1,2,2,2,1,7,1,2,4,1,1,1,1,3,2007,1
2023,48,482985,1,2,1,2,2,7,2,2,4,1,2,1,1,3,2005,1
2023,48,482985,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2019,1
2023,48,482986,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2000,1
2023,48,482986,2,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,482986,3,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,482987,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2019,1
2023,48,482988,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2010,1
2023,48,482988,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,48,482989,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2005,1
2023,48,482990,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2023,48,482991,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2005,1
2023,48,482992,1,2,2,2,1,7,5,2,4,1,2,1,2,3,2018,1
2023,48,482993,1,2,2,2,1,6,1,1,1,1,1,4,2,3,2020,1
2023,48,482994,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2009,1
2023,48,482994,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2020,1
2023,48,482995,1,2,1,2,1,2,1,1,2,2,2,4,2,3,2003,1
2023,48,482996,1,2,2,2,1,3,2,1,2,2,2,4,2,3,2000,1
2023,48,482996,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,48,482997,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,482998,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2016,1
2023,48,482998,2,2,2,2,1,1,2,2,3,3,3,4,2,3,2010,1
2023,48,482999,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2004,1
2023,48,483000,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2000,2
2023,48,483001,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2014,1
2023,48,483001,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2016,1
2023,48,483001,3,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2023,48,483002,1,2,2,2,1,7,1,2,4,2,2,2,2,3,2016,1
2023,48,483003,1,2,2,2,1,7,7,2,4,2,2,3,1,3,2004,1
2023,48,483004,1,2,2,2,1,7,1,2,4,1,2,1,2,3,2006,1
2023,48,483005,1,2,2,2,1,1,3,1,1,2,2,4,1,3,2018,2
2023,48,483006,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2019,1
2023,48,483006,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2020,1
2023,48,483006,3,2,2,2,2,3,2,1,1,1,2,4,2,3,2017,1
2023,48,483008,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2020,1
2023,48,483008,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2011,1
2023,48,483009,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,1
2023,48,483010,1,2,2,2,1,3,7,1,2,2,2,4,2,3,2002,1
2023,48,483011,1,2,1,2,2,1,2,2,2,2,2,4,2,3,2013,1
2023,48,483011,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2002,1
2023,48,483011,3,2,2,2,2,3,2,2,2,2,2,4,2,3,2015,1
2023,48,483012,1,2,1,2,1,1,2,2,2,2,2,4,1,3,2019,1
2023,48,483013,1,2,2,2,2,3,2,2,1,2,2,4,2,3,2009,1
2023,48,483013,2,2,2,2,2,7,5,2,4,1,2,1,2,3,2023,1
2023,48,483014,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2010,1
2023,48,483014,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2019,1
2023,48,483015,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2015,1
2023,48,483015,2,2,2,2,2,7,4,2,4,2,2,3,2,3,2001,1
2023,48,483016,1,2,2,1,1,2,2,2,1,1,1,4,2,3,2003,1
2023,48,483016,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2019,1
2023,48,483017,1,1,2,2,2,2,2,2,1,1,2,4,2,3,2000,1
2023,48,483017,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2005,1
2023,48,483018,1,2,2,2,2,2,2,1,1,1,2,4,1,3,2016,1
2023,48,483018,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2022,1
2023,48,483019,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2012,1
2023,48,483020,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2002,1
2023,48,483020,2,2,2,2,2,2,3,2,1,1,2,4,2,3,2011,1
2023,48,483021,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2017,1
2023,48,483021,2,2,2,2,2,2,4,1,1,1,2,4,2,3,2003,1
2023,48,483022,1,2,2,2,2,6,7,2,3,3,3,4,2,3,9999,1
2023,48,483023,1,2,2,2,1,6,1,1,1,1,1,4,1,3,2004,1
2023,48,483024,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2016,1
2023,48,483024,2,2,2,2,2,1,3,1,1,1,2,4,2,3,2009,1
2023,48,483025,1,2,1,2,1,6,3,2,2,2,2,4,2,3,2019,1
2023,48,483026,1,2,2,2,2,2,2,2,2,2,2,4,2,3,2014,1
2023,48,483027,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2007,1
2023,48,483027,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2008,1
2023,48,483027,3,2,2,2,2,6,2,2,1,1,1,4,2,3,2018,1
2023,48,483028,1,2,2,2,2,6,3,2,1,1,1,4,2,3,2008,1
2023,48,483028,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2004,1
2023,48,483029,1,2,2,2,2,2,2,1,3,3,3,4,1,3,2012,1
2023,48,483029,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2020,1
2023,48,483030,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2015,1
2023,48,483031,1,2,2,2,2,3,2,1,1,1,2,4,1,3,2016,1
2023,48,483031,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2004,1
2023,48,483031,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,483032,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2017,1
2023,48,483032,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2016,1
2023,48,483033,1,2,2,2,1,1,3,2,1,1,1,4,2,3,2012,1
2023,48,483034,1,2,2,2,1,1,1,1,1,1,1,4,2,3,2007,1
2023,48,483035,1,2,2,2,2,3,4,2,1,1,2,4,2,3,2021,1
2023,48,483035,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2015,1
2023,48,483035,3,2,2,2,2,3,2,2,2,2,2,4,1,3,2013,1
2023,48,483036,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2007,1
2023,48,483037,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2024,1
2023,48,483037,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1999,1
2023,48,483037,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,48,483038,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2013,1
2023,48,483038,2,2,2,2,2,3,2,2,1,1,2,4,1,3,2013,1
2023,48,483038,3,2,2,2,2,1,3,2,1,1,2,4,2,3,2018,1
2023,48,483039,1,2,2,2,2,2,2,1,1,1,2,4,1,3,1998,1
2023,48,483039,2,2,2,2,2,2,4,1,2,2,2,4,2,3,2009,1
2023,48,483040,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2012,1
2023,48,483041,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2023,48,483042,1,2,2,2,1,7,3,2,4,3,3,3,1,3,2015,1
2023,48,483043,1,1,2,2,1,1,5,2,2,2,2,4,2,3,2005,1
2023,48,483043,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2004,1
2023,48,483044,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1998,1
2023,48,483045,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,2
2023,48,483045,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2003,2
2023,48,483046,1,2,2,2,1,7,5,2,4,1,2,1,2,3,2019,1
2023,48,483047,1,2,2,1,1,6,2,1,1,1,2,4,2,3,2011,1
2023,48,483048,1,2,2,2,1,3,2,1,2,2,2,4,2,3,2022,1
2023,48,483048,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2023,48,483048,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2023,1
2023,48,483049,1,2,2,2,1,7,1,2,4,1,2,1,1,3,2012,1
2023,48,483050,1,2,2,2,1,3,2,1,3,3,3,4,2,3,2003,1
2023,48,483051,1,2,2,2,1,2,1,1,3,3,3,4,2,3,2016,1
2023,48,483052,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1
2023,48,483053,1,2,2,2,2,9,1,1,1,1,2,4,1,3,2007,1
2023,48,483054,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,48,483055,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2001,1
2023,48,483056,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2022,1
2023,48,483056,2,2,2,2,2,2,2,2,1,1,1,4,2,3,2002,1
2023,48,483057,1,2,2,2,2,4,2,1,2,2,2,4,1,3,2020,1
2023,48,483057,2,2,2,2,2,4,3,1,1,1,1,4,2,3,2007,1
2023,48,483058,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2005,1
2023,48,483058,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,48,483059,1,2,2,2,2,3,2,1,1,1,2,4,1,3,2006,1
2023,48,483059,2,2,2,2,2,1,4,2,1,1,2,4,2,3,1997,1
2023,48,483060,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,48,483062,1,2,2,2,2,6,5,2,1,1,1,4,2,3,2020,1
2023,48,483062,2,2,2,1,1,3,2,2,1,1,2,4,2,3,2012,1
2023,48,483063,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2015,1
2023,48,483063,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1
2023,48,483064,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2009,2
2023,48,483065,1,2,2,2,1,7,7,2,4,1,2,1,2,3,2021,1
2023,48,483066,1,2,2,2,1,1,2,1,2,2,2,4,1,3,2012,1
2023,48,483067,1,2,2,2,2,3,5,2,2,2,2,4,2,3,2017,1
2023,48,483067,2,2,2,2,2,1,2,2,2,2,2,4,2,3,2008,1
2023,48,483068,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,48,483069,1,2,2,2,1,3,2,2,2,2,2,4,2,3,2014,1
2023,48,483069,2,2,2,2,1,3,2,2,1,1,2,4,2,3,2023,1
2023,48,483070,1,2,1,2,1,2,2,2,1,1,2,4,2,3,2021,1
2023,48,483071,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2012,1
2023,48,483072,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,483073,1,2,1,2,1,1,2,2,1,1,2,4,1,3,2017,1
2023,48,483074,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2019,1
2023,48,483075,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2019,1
2023,48,483076,1,2,2,2,1,3,2,1,1,1,2,4,2,3,2011,1
2023,48,483077,1,2,1,2,2,2,3,2,1,1,2,4,2,3,2010,1
2023,48,483077,2,2,2,2,2,7,5,2,4,2,2,2,2,3,2003,1
2023,48,483078,1,2,1,2,1,3,2,2,1,1,2,4,2,3,2018,1
2023,48,483078,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2022,1
2023,48,483079,1,2,1,2,2,2,2,2,1,1,2,4,2,3,2019,1
2023,48,483079,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2024,1
2023,48,483080,1,2,1,2,2,7,2,2,4,1,2,1,2,3,1982,1
2023,48,483080,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2020,1
2023,48,483081,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,483082,1,2,2,2,2,1,2,2,1,1,1,4,2,3,2007,1
2023,48,483083,1,2,1,2,2,2,5,2,1,1,1,4,2,3,2005,1
2023,48,483083,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2002,1
2023,48,483084,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2008,1
2023,48,483084,2,2,2,2,2,9,6,2,3,3,3,4,2,3,9999,1
2023,48,483085,1,2,2,2,2,9,7,2,3,3,3,4,1,3,9999,1
2023,48,483086,1,2,2,2,2,2,2,2,2,2,2,4,2,3,1997,1
2023,48,483086,2,2,2,2,2,2,5,2,2,2,2,4,2,3,2005,1
2023,48,483086,3,2,2,2,2,2,5,2,2,2,2,4,2,3,2007,2
2023,48,483087,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2015,1
2023,48,483087,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2021,1
2023,48,483088,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2013,1
2023,48,483088,2,2,2,2,2,6,3,2,1,1,2,4,2,3,2017,1
2023,48,483089,1,1,1,2,2,2,2,2,1,1,2,4,2,3,2002,1
2023,48,483089,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,483090,1,2,2,2,2,2,2,2,1,1,2,4,1,3,2009,1
2023,48,483090,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2013,1
2023,48,483091,1,2,2,2,1,7,5,2,4,2,2,3,1,3,2015,1
2023,48,483092,1,2,2,2,1,1,5,1,2,2,2,4,1,3,2009,1
2023,48,483093,1,2,2,2,1,2,2,1,1,1,2,4,1,3,2005,1
2023,48,483094,1,2,2,2,1,2,2,2,1,1,2,4,1,3,2016,1
2023,48,483095,1,2,2,2,1,2,2,2,1,1,2,4,1,3,1997,1
2023,48,483096,1,2,2,2,2,6,2,2,1,1,1,4,2,3,2022,2
2023,48,483096,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2011,2
2023,48,483097,1,2,2,2,1,9,7,1,2,2,2,4,1,3,2020,1
2023,48,483098,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2011,1
2023,48,483098,2,2,2,2,2,1,5,2,1,1,2,4,2,3,1996,1
2023,48,483099,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2008,1
2023,48,483099,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2013,1
2023,48,483100,1,2,2,2,1,7,2,2,4,1,1,1,1,3,2010,1
2023,48,483101,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2018,2
2023,48,483102,1,2,2,2,1,9,2,2,3,3,3,4,2,3,9999,1
2023,48,483103,1,2,1,2,2,1,5,2,1,1,2,4,2,3,2016,1
2023,48,483103,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2011,1
2023,48,483104,1,2,1,2,1,7,1,2,4,1,2,1,1,3,2019,1
2023,48,483105,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2012,1
2023,48,483106,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2023,48,483106,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2017,1
2023,48,483106,3,2,2,2,2,2,5,2,1,1,1,4,2,3,2020,1
2023,48,483107,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,483107,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2015,1
2023,48,483108,1,2,2,2,1,1,2,2,2,2,2,4,1,3,2009,1
2023,48,483109,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2016,1
2023,48,483109,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1
2023,48,483110,1,2,2,2,1,3,6,1,1,1,2,4,2,3,2012,1
2023,48,483111,1,1,2,2,1,2,2,2,1,1,2,4,2,3,2019,1
2023,48,483111,2,2,2,2,2,6,2,1,1,1,2,4,2,3,2021,1
2023,48,483112,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2013,1
2023,48,483112,2,2,2,2,2,3,2,1,1,1,1,4,2,3,2021,1
2023,48,483113,1,2,2,2,1,2,5,1,1,1,2,4,2,3,2002,1
2023,48,483113,2,2,2,2,2,3,5,1,1,1,2,4,2,3,2019,1
2023,48,483114,1,2,2,2,1,9,1,1,2,2,2,4,1,3,2006,1
2023,48,483115,1,2,1,2,2,3,2,2,1,1,2,4,2,3,2012,1
2023,48,483115,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2013,1
2023,48,483116,1,2,2,2,2,2,5,2,1,1,2,4,2,3,2010,1
2023,48,483116,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2021,1
2023,48,483117,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2017,1
2023,48,483118,1,2,2,2,1,1,2,2,1,1,2,4,1,3,2016,1
2023,48,483118,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2023,48,483119,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2022,1
2023,48,483119,2,2,2,2,2,7,3,2,4,1,2,1,2,3,2004,1
2023,48,483120,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2000,1
2023,48,483120,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,48,483121,1,2,2,2,1,1,2,1,2,2,2,4,2,3,2019,1
2023,48,483122,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,48,483123,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2018,1
2023,48,483123,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2022,1
2023,48,483124,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2004,1
2023,48,483124,2,2,2,2,2,3,3,2,2,2,2,4,2,3,2008,2
2023,48,483124,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,48,483124,4,2,2,2,2,2,4,2,2,2,2,4,2,3,2017,1
2023,48,483125,1,2,2,2,2,3,2,2,3,3,3,4,2,3,9999,1
2023,48,483126,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2023,48,483126,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2023,48,483127,1,1,2,2,1,1,2,2,1,1,2,4,2,3,2012,1
2023,48,483127,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2023,48,483127,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,48,483128,1,2,2,2,2,6,2,1,1,1,1,4,2,3,2023,2
2023,48,483129,1,1,2,2,2,3,2,2,2,2,2,4,2,3,2009,1
2023,48,483129,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2015,1
2023,48,483130,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2014,1
2023,48,483131,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2013,1
2023,48,483131,2,2,2,2,2,3,3,2,1,1,2,4,2,3,2016,1
2023,48,483132,1,2,2,2,1,7,5,2,4,1,2,1,2,3,2022,1
2023,48,483133,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1
2023,48,483133,2,2,2,2,2,2,3,2,2,2,2,4,2,3,2010,1
2023,48,483134,1,2,2,2,2,1,2,2,2,2,2,4,2,3,2020,1
2023,48,483134,2,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,48,483135,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2021,1
2023,48,483136,1,2,2,2,1,2,2,2,2,2,2,4,2,3,2010,1
2023,48,483136,2,2,2,2,1,2,2,2,1,1,2,4,2,3,2014,1
2023,48,483137,1,2,2,2,1,7,7,2,4,2,2,2,2,3,2023,1
2023,48,483138,1,2,2,2,1,1,1,1,1,1,2,4,1,3,2019,1
2023,48,483139,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2023,48,483140,1,2,2,2,1,1,7,1,1,1,2,4,1,3,2023,1
2023,48,483141,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2004,1
2023,48,483141,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2010,1
2023,48,483142,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2017,1
2023,48,483142,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,48,483143,1,2,2,2,2,2,5,2,2,2,2,4,2,3,2012,2
2023,48,483143,2,2,2,2,2,6,2,1,1,1,1,4,2,3,2023,1
2023,48,483144,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,48,483145,1,2,2,2,1,1,3,1,1,1,2,4,1,3,2017,1
2023,48,483145,2,2,2,2,1,1,2,2,1,1,2,4,2,3,2004,1
2023,48,483146,1,2,2,2,1,1,1,1,1,1,2,4,1,3,1999,1
2023,48,483147,1,2,2,2,1,8,2,2,1,1,1,4,2,1,2000,2
2023,48,483148,1,2,2,2,1,3,2,2,1,1,2,4,2,3,2018,2
2023,48,483150,1,2,2,2,1,3,5,2,2,2,2,4,2,3,2004,1
